category,video_id,video_path,input_frames_path,target_frame_path,template,label,placeholders,resolution
move_object,85963,extracted_videos/20bn-something-something-v2/85963.webm,processed_data_256/frames/move_object/85963_input.npy,processed_data_256/frames/move_object/85963_target.npy,Pushing [something] from right to left,pushing marker from right to left,['marker'],256x256
move_object,46543,extracted_videos/20bn-something-something-v2/46543.webm,processed_data_256/frames/move_object/46543_input.npy,processed_data_256/frames/move_object/46543_target.npy,Moving [something] and [something] closer to each other,moving a box and a notizheft closer to each other,"['a box', 'a notizheft']",256x256
move_object,97092,extracted_videos/20bn-something-something-v2/97092.webm,processed_data_256/frames/move_object/97092_input.npy,processed_data_256/frames/move_object/97092_target.npy,Pulling [something] from behind of [something],pulling key chain from behind of box,"['key chain', 'box']",256x256
move_object,11298,extracted_videos/20bn-something-something-v2/11298.webm,processed_data_256/frames/move_object/11298_input.npy,processed_data_256/frames/move_object/11298_target.npy,Moving [something] down,moving glasses holster down,['glasses holster'],256x256
move_object,53975,extracted_videos/20bn-something-something-v2/53975.webm,processed_data_256/frames/move_object/53975_input.npy,processed_data_256/frames/move_object/53975_target.npy,Lifting a surface with [something] on it until it starts sliding down,lifting a surface with stone on it until it starts sliding down,['stone'],256x256
move_object,163886,extracted_videos/20bn-something-something-v2/163886.webm,processed_data_256/frames/move_object/163886_input.npy,processed_data_256/frames/move_object/163886_target.npy,Moving [something] towards the camera,moving a spoon towards the camera,['a spoon'],256x256
move_object,194676,extracted_videos/20bn-something-something-v2/194676.webm,processed_data_256/frames/move_object/194676_input.npy,processed_data_256/frames/move_object/194676_target.npy,Moving [something] and [something] so they pass each other,moving earplugs and a wheel so they pass each other,"['earplugs', 'a wheel']",256x256
move_object,191986,extracted_videos/20bn-something-something-v2/191986.webm,processed_data_256/frames/move_object/191986_input.npy,processed_data_256/frames/move_object/191986_target.npy,"Removing [something], revealing [something] behind","removing cooler, revealing pot behind","['cooler', 'pot']",256x256
move_object,44473,extracted_videos/20bn-something-something-v2/44473.webm,processed_data_256/frames/move_object/44473_input.npy,processed_data_256/frames/move_object/44473_target.npy,Pulling two ends of [something] so that it separates into two pieces,pulling two ends of a paper so that it separates into two pieces,['a paper'],256x256
move_object,154399,extracted_videos/20bn-something-something-v2/154399.webm,processed_data_256/frames/move_object/154399_input.npy,processed_data_256/frames/move_object/154399_target.npy,Moving [something] down,moving handphone down,['handphone'],256x256
move_object,126329,extracted_videos/20bn-something-something-v2/126329.webm,processed_data_256/frames/move_object/126329_input.npy,processed_data_256/frames/move_object/126329_target.npy,Moving [something] up,moving l-joint pipe up,['l-joint pipe'],256x256
move_object,201685,extracted_videos/20bn-something-something-v2/201685.webm,processed_data_256/frames/move_object/201685_input.npy,processed_data_256/frames/move_object/201685_target.npy,Moving [something] away from [something],moving a mug away from a mug,"['a mug', 'a mug']",256x256
move_object,71425,extracted_videos/20bn-something-something-v2/71425.webm,processed_data_256/frames/move_object/71425_input.npy,processed_data_256/frames/move_object/71425_target.npy,Pushing [something] from left to right,pushing glasses from left to right,['glasses'],256x256
move_object,15500,extracted_videos/20bn-something-something-v2/15500.webm,processed_data_256/frames/move_object/15500_input.npy,processed_data_256/frames/move_object/15500_target.npy,[Something] being deflected from [something],a lighter was moving and then nail cutter being deflected from then nail cutter,"['a lighter was moving and then nail cutter', 'then nail cutter']",256x256
move_object,40116,extracted_videos/20bn-something-something-v2/40116.webm,processed_data_256/frames/move_object/40116_input.npy,processed_data_256/frames/move_object/40116_target.npy,Moving [something] and [something] away from each other,moving a glue and a pen away from each other,"['a glue', 'a pen']",256x256
move_object,149844,extracted_videos/20bn-something-something-v2/149844.webm,processed_data_256/frames/move_object/149844_input.npy,processed_data_256/frames/move_object/149844_target.npy,Moving [something] up,moving pack of cigarettes up,['pack of cigarettes'],256x256
move_object,61155,extracted_videos/20bn-something-something-v2/61155.webm,processed_data_256/frames/move_object/61155_input.npy,processed_data_256/frames/move_object/61155_target.npy,Pushing [something] off of [something],pushing purse off of guidebook,"['purse', 'guidebook']",256x256
move_object,122163,extracted_videos/20bn-something-something-v2/122163.webm,processed_data_256/frames/move_object/122163_input.npy,processed_data_256/frames/move_object/122163_target.npy,Moving [something] and [something] closer to each other,moving hat and plastic jar closer to each other,"['hat', 'plastic jar']",256x256
move_object,83047,extracted_videos/20bn-something-something-v2/83047.webm,processed_data_256/frames/move_object/83047_input.npy,processed_data_256/frames/move_object/83047_target.npy,Moving [something] and [something] closer to each other,moving usb and alluminum closer to each other,"['usb', 'alluminum']",256x256
move_object,32274,extracted_videos/20bn-something-something-v2/32274.webm,processed_data_256/frames/move_object/32274_input.npy,processed_data_256/frames/move_object/32274_target.npy,Moving [something] down,moving color pencils down,['color pencils'],256x256
move_object,144599,extracted_videos/20bn-something-something-v2/144599.webm,processed_data_256/frames/move_object/144599_input.npy,processed_data_256/frames/move_object/144599_target.npy,Pushing [something] with [something],pushing glass with marker,"['glass', 'marker']",256x256
move_object,319,extracted_videos/20bn-something-something-v2/319.webm,processed_data_256/frames/move_object/319_input.npy,processed_data_256/frames/move_object/319_target.npy,Moving [something] and [something] closer to each other,moving pencil case and pencil closer to each other,"['pencil case', 'pencil']",256x256
move_object,81321,extracted_videos/20bn-something-something-v2/81321.webm,processed_data_256/frames/move_object/81321_input.npy,processed_data_256/frames/move_object/81321_target.npy,Pushing [something] from left to right,pushing a box cutter from left to right,['a box cutter'],256x256
move_object,113262,extracted_videos/20bn-something-something-v2/113262.webm,processed_data_256/frames/move_object/113262_input.npy,processed_data_256/frames/move_object/113262_target.npy,Lifting a surface with [something] on it until it starts sliding down,lifting a surface with peg on it until it starts sliding down,['peg'],256x256
move_object,168552,extracted_videos/20bn-something-something-v2/168552.webm,processed_data_256/frames/move_object/168552_input.npy,processed_data_256/frames/move_object/168552_target.npy,Moving [something] closer to [something],moving scissor closer to ball,"['scissor', 'ball']",256x256
move_object,89966,extracted_videos/20bn-something-something-v2/89966.webm,processed_data_256/frames/move_object/89966_input.npy,processed_data_256/frames/move_object/89966_target.npy,Pushing [something] off of [something],pushing shoe off of foot,"['shoe', 'foot']",256x256
move_object,99022,extracted_videos/20bn-something-something-v2/99022.webm,processed_data_256/frames/move_object/99022_input.npy,processed_data_256/frames/move_object/99022_target.npy,Moving [something] and [something] so they pass each other,moving book and tv remote so they pass each other,"['book', 'tv remote']",256x256
move_object,3335,extracted_videos/20bn-something-something-v2/3335.webm,processed_data_256/frames/move_object/3335_input.npy,processed_data_256/frames/move_object/3335_target.npy,Pushing [something] so that it slightly moves,pushing hardisk board so that it slightly moves,['hardisk board'],256x256
move_object,72749,extracted_videos/20bn-something-something-v2/72749.webm,processed_data_256/frames/move_object/72749_input.npy,processed_data_256/frames/move_object/72749_target.npy,Moving [something] up,moving color pencils up,['color pencils'],256x256
move_object,207864,extracted_videos/20bn-something-something-v2/207864.webm,processed_data_256/frames/move_object/207864_input.npy,processed_data_256/frames/move_object/207864_target.npy,Moving [something] up,moving glasses up,['glasses'],256x256
move_object,197101,extracted_videos/20bn-something-something-v2/197101.webm,processed_data_256/frames/move_object/197101_input.npy,processed_data_256/frames/move_object/197101_target.npy,Pushing [something] with [something],pushing sunglass with toothbrush,"['sunglass', 'toothbrush']",256x256
move_object,122230,extracted_videos/20bn-something-something-v2/122230.webm,processed_data_256/frames/move_object/122230_input.npy,processed_data_256/frames/move_object/122230_target.npy,Moving [something] away from [something],moving color pencils away from color pencils,"['color pencils', 'color pencils']",256x256
move_object,215190,extracted_videos/20bn-something-something-v2/215190.webm,processed_data_256/frames/move_object/215190_input.npy,processed_data_256/frames/move_object/215190_target.npy,Pulling two ends of [something] but nothing happens,pulling two ends of wooden scale but nothing happens,['wooden scale'],256x256
move_object,86075,extracted_videos/20bn-something-something-v2/86075.webm,processed_data_256/frames/move_object/86075_input.npy,processed_data_256/frames/move_object/86075_target.npy,Pushing [something] from left to right,pushing marker from left to right,['marker'],256x256
move_object,2001,extracted_videos/20bn-something-something-v2/2001.webm,processed_data_256/frames/move_object/2001_input.npy,processed_data_256/frames/move_object/2001_target.npy,Pulling [something] from right to left,pulling a shower curtain from right to left,['a shower curtain'],256x256
move_object,108653,extracted_videos/20bn-something-something-v2/108653.webm,processed_data_256/frames/move_object/108653_input.npy,processed_data_256/frames/move_object/108653_target.npy,Moving [something] up,moving a pen up,['a pen'],256x256
move_object,427,extracted_videos/20bn-something-something-v2/427.webm,processed_data_256/frames/move_object/427_input.npy,processed_data_256/frames/move_object/427_target.npy,Moving [something] down,moving book down,['book'],256x256
move_object,161641,extracted_videos/20bn-something-something-v2/161641.webm,processed_data_256/frames/move_object/161641_input.npy,processed_data_256/frames/move_object/161641_target.npy,Pushing [something] from right to left,pushing color pencils from right to left,['color pencils'],256x256
move_object,213806,extracted_videos/20bn-something-something-v2/213806.webm,processed_data_256/frames/move_object/213806_input.npy,processed_data_256/frames/move_object/213806_target.npy,Moving [something] up,moving brush hair up,['brush hair'],256x256
move_object,79884,extracted_videos/20bn-something-something-v2/79884.webm,processed_data_256/frames/move_object/79884_input.npy,processed_data_256/frames/move_object/79884_target.npy,Pushing [something] from left to right,pushing eye pencil from left to right,['eye pencil'],256x256
move_object,41460,extracted_videos/20bn-something-something-v2/41460.webm,processed_data_256/frames/move_object/41460_input.npy,processed_data_256/frames/move_object/41460_target.npy,Moving [something] up,moving control remot up,['control remot'],256x256
move_object,129188,extracted_videos/20bn-something-something-v2/129188.webm,processed_data_256/frames/move_object/129188_input.npy,processed_data_256/frames/move_object/129188_target.npy,Pulling [something] from right to left,pulling chair from right to left,['chair'],256x256
move_object,67444,extracted_videos/20bn-something-something-v2/67444.webm,processed_data_256/frames/move_object/67444_input.npy,processed_data_256/frames/move_object/67444_target.npy,Pulling [something] from left to right,pulling eye pencil from left to right,['eye pencil'],256x256
move_object,28793,extracted_videos/20bn-something-something-v2/28793.webm,processed_data_256/frames/move_object/28793_input.npy,processed_data_256/frames/move_object/28793_target.npy,Moving [something] up,moving ruler up,['ruler'],256x256
move_object,176115,extracted_videos/20bn-something-something-v2/176115.webm,processed_data_256/frames/move_object/176115_input.npy,processed_data_256/frames/move_object/176115_target.npy,Pushing [something] from right to left,pushing watch from right to left,['watch'],256x256
move_object,96141,extracted_videos/20bn-something-something-v2/96141.webm,processed_data_256/frames/move_object/96141_input.npy,processed_data_256/frames/move_object/96141_target.npy,Pushing [something] from right to left,pushing book from right to left,['book'],256x256
move_object,135712,extracted_videos/20bn-something-something-v2/135712.webm,processed_data_256/frames/move_object/135712_input.npy,processed_data_256/frames/move_object/135712_target.npy,Moving [something] away from the camera,moving talcum powder away from the camera,['talcum powder'],256x256
move_object,120125,extracted_videos/20bn-something-something-v2/120125.webm,processed_data_256/frames/move_object/120125_input.npy,processed_data_256/frames/move_object/120125_target.npy,Pushing [something] with [something],pushing a cap with a selfie stick,"['a cap', 'a selfie stick']",256x256
move_object,67397,extracted_videos/20bn-something-something-v2/67397.webm,processed_data_256/frames/move_object/67397_input.npy,processed_data_256/frames/move_object/67397_target.npy,Pushing [something] onto [something],pushing baking sheet onto stove,"['baking sheet', 'stove']",256x256
move_object,174412,extracted_videos/20bn-something-something-v2/174412.webm,processed_data_256/frames/move_object/174412_input.npy,processed_data_256/frames/move_object/174412_target.npy,Pushing [something] so that it falls off the table,pushing lip balm so that it falls off the table,['lip balm'],256x256
move_object,116883,extracted_videos/20bn-something-something-v2/116883.webm,processed_data_256/frames/move_object/116883_input.npy,processed_data_256/frames/move_object/116883_target.npy,Moving [something] and [something] so they collide with each other,moving powder and nail polish so they collide with each other,"['powder', 'nail polish']",256x256
move_object,71118,extracted_videos/20bn-something-something-v2/71118.webm,processed_data_256/frames/move_object/71118_input.npy,processed_data_256/frames/move_object/71118_target.npy,Pushing [something] so it spins,pushing lighter so it spins,['lighter'],256x256
move_object,35996,extracted_videos/20bn-something-something-v2/35996.webm,processed_data_256/frames/move_object/35996_input.npy,processed_data_256/frames/move_object/35996_target.npy,Pushing [something] from left to right,pushing plastic bottle from left to right,['plastic bottle'],256x256
move_object,140431,extracted_videos/20bn-something-something-v2/140431.webm,processed_data_256/frames/move_object/140431_input.npy,processed_data_256/frames/move_object/140431_target.npy,Pushing [something] from left to right,pushing key from left to right,['key'],256x256
move_object,27418,extracted_videos/20bn-something-something-v2/27418.webm,processed_data_256/frames/move_object/27418_input.npy,processed_data_256/frames/move_object/27418_target.npy,Pushing [something] so that it slightly moves,pushing deck so that it slightly moves,['deck'],256x256
move_object,117712,extracted_videos/20bn-something-something-v2/117712.webm,processed_data_256/frames/move_object/117712_input.npy,processed_data_256/frames/move_object/117712_target.npy,Pushing [something] from left to right,pushing the fidget from left to right,['the fidget'],256x256
move_object,202606,extracted_videos/20bn-something-something-v2/202606.webm,processed_data_256/frames/move_object/202606_input.npy,processed_data_256/frames/move_object/202606_target.npy,Pulling two ends of [something] but nothing happens,pulling two ends of screw driver but nothing happens,['screw driver'],256x256
move_object,164023,extracted_videos/20bn-something-something-v2/164023.webm,processed_data_256/frames/move_object/164023_input.npy,processed_data_256/frames/move_object/164023_target.npy,Pushing [something] from right to left,pushing dove shampoo bottle from right to left,['dove shampoo bottle'],256x256
move_object,79848,extracted_videos/20bn-something-something-v2/79848.webm,processed_data_256/frames/move_object/79848_input.npy,processed_data_256/frames/move_object/79848_target.npy,Moving [something] away from the camera,moving thermocol ball away from the camera,['thermocol ball'],256x256
move_object,69997,extracted_videos/20bn-something-something-v2/69997.webm,processed_data_256/frames/move_object/69997_input.npy,processed_data_256/frames/move_object/69997_target.npy,Pushing [something] so that it falls off the table,pushing book so that it falls off the table,['book'],256x256
move_object,154237,extracted_videos/20bn-something-something-v2/154237.webm,processed_data_256/frames/move_object/154237_input.npy,processed_data_256/frames/move_object/154237_target.npy,Moving [something] down,moving a stick down,['a stick'],256x256
move_object,36166,extracted_videos/20bn-something-something-v2/36166.webm,processed_data_256/frames/move_object/36166_input.npy,processed_data_256/frames/move_object/36166_target.npy,Moving away from [something] with your camera,moving away from perfume with your camera,['perfume'],256x256
move_object,110598,extracted_videos/20bn-something-something-v2/110598.webm,processed_data_256/frames/move_object/110598_input.npy,processed_data_256/frames/move_object/110598_target.npy,Moving [something] up,moving a hair wax up,['a hair wax'],256x256
move_object,190924,extracted_videos/20bn-something-something-v2/190924.webm,processed_data_256/frames/move_object/190924_input.npy,processed_data_256/frames/move_object/190924_target.npy,Moving away from [something] with your camera,moving away from chair with your camera,['chair'],256x256
move_object,49330,extracted_videos/20bn-something-something-v2/49330.webm,processed_data_256/frames/move_object/49330_input.npy,processed_data_256/frames/move_object/49330_target.npy,Moving [something] closer to [something],moving a tablet closer to computer screen,"['a tablet', 'computer screen']",256x256
move_object,39053,extracted_videos/20bn-something-something-v2/39053.webm,processed_data_256/frames/move_object/39053_input.npy,processed_data_256/frames/move_object/39053_target.npy,Moving [something] away from the camera,moving pen away from the camera,['pen'],256x256
move_object,74153,extracted_videos/20bn-something-something-v2/74153.webm,processed_data_256/frames/move_object/74153_input.npy,processed_data_256/frames/move_object/74153_target.npy,Moving [something] away from [something],moving a card away from a candy,"['a card', 'a candy']",256x256
move_object,146724,extracted_videos/20bn-something-something-v2/146724.webm,processed_data_256/frames/move_object/146724_input.npy,processed_data_256/frames/move_object/146724_target.npy,Plugging [something] into [something] but pulling it right out as you remove your hand,plugging cord into charger but pulling it right out as you remove your hand,"['cord', 'charger']",256x256
move_object,81847,extracted_videos/20bn-something-something-v2/81847.webm,processed_data_256/frames/move_object/81847_input.npy,processed_data_256/frames/move_object/81847_target.npy,Pushing [something] from right to left,pushing hydrogen peroxide bottle from right to left,['hydrogen peroxide bottle'],256x256
move_object,184284,extracted_videos/20bn-something-something-v2/184284.webm,processed_data_256/frames/move_object/184284_input.npy,processed_data_256/frames/move_object/184284_target.npy,Pushing [something] so that it slightly moves,pushing mouse so that it slightly moves,['mouse'],256x256
move_object,99547,extracted_videos/20bn-something-something-v2/99547.webm,processed_data_256/frames/move_object/99547_input.npy,processed_data_256/frames/move_object/99547_target.npy,Pushing [something] from left to right,pushing ice cube from left to right,['ice cube'],256x256
move_object,70339,extracted_videos/20bn-something-something-v2/70339.webm,processed_data_256/frames/move_object/70339_input.npy,processed_data_256/frames/move_object/70339_target.npy,Pulling [something] out of [something],pulling penny out of pot,"['penny', 'pot']",256x256
move_object,4717,extracted_videos/20bn-something-something-v2/4717.webm,processed_data_256/frames/move_object/4717_input.npy,processed_data_256/frames/move_object/4717_target.npy,Pushing [something] so that it slightly moves,pushing specs box so that it slightly moves,['specs box'],256x256
move_object,197851,extracted_videos/20bn-something-something-v2/197851.webm,processed_data_256/frames/move_object/197851_input.npy,processed_data_256/frames/move_object/197851_target.npy,Pushing [something] onto [something],pushing sauce sachets onto book,"['sauce sachets', 'book']",256x256
move_object,154492,extracted_videos/20bn-something-something-v2/154492.webm,processed_data_256/frames/move_object/154492_input.npy,processed_data_256/frames/move_object/154492_target.npy,Moving [something] down,moving color pencils down,['color pencils'],256x256
move_object,107529,extracted_videos/20bn-something-something-v2/107529.webm,processed_data_256/frames/move_object/107529_input.npy,processed_data_256/frames/move_object/107529_target.npy,Moving [something] up,moving green mechanical pencil up,['green mechanical pencil'],256x256
move_object,39423,extracted_videos/20bn-something-something-v2/39423.webm,processed_data_256/frames/move_object/39423_input.npy,processed_data_256/frames/move_object/39423_target.npy,Touching (without moving) [part] of [something],touching (without moving) door handle of toaster oven,"['door handle', 'toaster oven']",256x256
move_object,120490,extracted_videos/20bn-something-something-v2/120490.webm,processed_data_256/frames/move_object/120490_input.npy,processed_data_256/frames/move_object/120490_target.npy,Pulling [something] from left to right,pulling remote from left to right,['remote'],256x256
move_object,179189,extracted_videos/20bn-something-something-v2/179189.webm,processed_data_256/frames/move_object/179189_input.npy,processed_data_256/frames/move_object/179189_target.npy,Moving away from [something] with your camera,moving away from plastic clip with your camera,['plastic clip'],256x256
move_object,11100,extracted_videos/20bn-something-something-v2/11100.webm,processed_data_256/frames/move_object/11100_input.npy,processed_data_256/frames/move_object/11100_target.npy,Moving [something] up,moving a book up,['a book'],256x256
move_object,11421,extracted_videos/20bn-something-something-v2/11421.webm,processed_data_256/frames/move_object/11421_input.npy,processed_data_256/frames/move_object/11421_target.npy,Moving [something] and [something] so they pass each other,moving a phone and a cup so they pass each other,"['a phone', 'a cup']",256x256
move_object,154614,extracted_videos/20bn-something-something-v2/154614.webm,processed_data_256/frames/move_object/154614_input.npy,processed_data_256/frames/move_object/154614_target.npy,Moving [something] towards the camera,moving cello tape towards the camera,['cello tape'],256x256
move_object,28481,extracted_videos/20bn-something-something-v2/28481.webm,processed_data_256/frames/move_object/28481_input.npy,processed_data_256/frames/move_object/28481_target.npy,Moving [something] and [something] away from each other,moving thread holder and thread holder away from each other,"['thread holder', 'thread holder']",256x256
move_object,182983,extracted_videos/20bn-something-something-v2/182983.webm,processed_data_256/frames/move_object/182983_input.npy,processed_data_256/frames/move_object/182983_target.npy,Moving [something] up,moving glass up,['glass'],256x256
move_object,109899,extracted_videos/20bn-something-something-v2/109899.webm,processed_data_256/frames/move_object/109899_input.npy,processed_data_256/frames/move_object/109899_target.npy,Pulling [something] out of [something],pulling pack of keys out of ceramic jar,"['pack of keys', 'ceramic jar']",256x256
move_object,184667,extracted_videos/20bn-something-something-v2/184667.webm,processed_data_256/frames/move_object/184667_input.npy,processed_data_256/frames/move_object/184667_target.npy,Pushing [something] from left to right,pushing flash card from left to right,['flash card'],256x256
move_object,212588,extracted_videos/20bn-something-something-v2/212588.webm,processed_data_256/frames/move_object/212588_input.npy,processed_data_256/frames/move_object/212588_target.npy,Moving [something] away from the camera,moving a cup away from the camera,['a cup'],256x256
move_object,73947,extracted_videos/20bn-something-something-v2/73947.webm,processed_data_256/frames/move_object/73947_input.npy,processed_data_256/frames/move_object/73947_target.npy,Pushing [something] from right to left,pushing marker from right to left,['marker'],256x256
move_object,22071,extracted_videos/20bn-something-something-v2/22071.webm,processed_data_256/frames/move_object/22071_input.npy,processed_data_256/frames/move_object/22071_target.npy,Pushing [something] so that it slightly moves,pushing headphones so that it slightly moves,['headphones'],256x256
move_object,220413,extracted_videos/20bn-something-something-v2/220413.webm,processed_data_256/frames/move_object/220413_input.npy,processed_data_256/frames/move_object/220413_target.npy,Moving [something] away from the camera,moving mate away from the camera,['mate'],256x256
move_object,26528,extracted_videos/20bn-something-something-v2/26528.webm,processed_data_256/frames/move_object/26528_input.npy,processed_data_256/frames/move_object/26528_target.npy,Moving [something] up,moving bottle up,['bottle'],256x256
move_object,153546,extracted_videos/20bn-something-something-v2/153546.webm,processed_data_256/frames/move_object/153546_input.npy,processed_data_256/frames/move_object/153546_target.npy,Pushing [something] from right to left,pushing handphone from right to left,['handphone'],256x256
move_object,170254,extracted_videos/20bn-something-something-v2/170254.webm,processed_data_256/frames/move_object/170254_input.npy,processed_data_256/frames/move_object/170254_target.npy,Pushing [something] from left to right,pushing headset from left to right,['headset'],256x256
move_object,72205,extracted_videos/20bn-something-something-v2/72205.webm,processed_data_256/frames/move_object/72205_input.npy,processed_data_256/frames/move_object/72205_target.npy,Moving [something] up,moving ear phones up,['ear phones'],256x256
move_object,95112,extracted_videos/20bn-something-something-v2/95112.webm,processed_data_256/frames/move_object/95112_input.npy,processed_data_256/frames/move_object/95112_target.npy,Pulling [something] from behind of [something],pulling banana from behind of mug,"['banana', 'mug']",256x256
move_object,67060,extracted_videos/20bn-something-something-v2/67060.webm,processed_data_256/frames/move_object/67060_input.npy,processed_data_256/frames/move_object/67060_target.npy,Moving [something] away from [something],moving a fork away from the plate,"['a fork', 'the plate']",256x256
move_object,11821,extracted_videos/20bn-something-something-v2/11821.webm,processed_data_256/frames/move_object/11821_input.npy,processed_data_256/frames/move_object/11821_target.npy,Pulling [something] from left to right,pulling cable from left to right,['cable'],256x256
move_object,72064,extracted_videos/20bn-something-something-v2/72064.webm,processed_data_256/frames/move_object/72064_input.npy,processed_data_256/frames/move_object/72064_target.npy,Moving [something] down,moving coin down,['coin'],256x256
move_object,127543,extracted_videos/20bn-something-something-v2/127543.webm,processed_data_256/frames/move_object/127543_input.npy,processed_data_256/frames/move_object/127543_target.npy,Pushing [something] so that it almost falls off but doesn't,pushing tin solder so that it almost falls off but doesn't,['tin solder'],256x256
move_object,48556,extracted_videos/20bn-something-something-v2/48556.webm,processed_data_256/frames/move_object/48556_input.npy,processed_data_256/frames/move_object/48556_target.npy,Plugging [something] into [something] but pulling it right out as you remove your hand,plugging charger into cellphone but pulling it right out as you remove your hand,"['charger', 'cellphone']",256x256
move_object,106015,extracted_videos/20bn-something-something-v2/106015.webm,processed_data_256/frames/move_object/106015_input.npy,processed_data_256/frames/move_object/106015_target.npy,Pushing [something] from left to right,pushing mouse from left to right,['mouse'],256x256
move_object,74500,extracted_videos/20bn-something-something-v2/74500.webm,processed_data_256/frames/move_object/74500_input.npy,processed_data_256/frames/move_object/74500_target.npy,Pushing [something] from left to right,pushing mouse from left to right,['mouse'],256x256
move_object,79627,extracted_videos/20bn-something-something-v2/79627.webm,processed_data_256/frames/move_object/79627_input.npy,processed_data_256/frames/move_object/79627_target.npy,Moving away from [something] with your camera,moving away from razor with your camera,['razor'],256x256
move_object,200452,extracted_videos/20bn-something-something-v2/200452.webm,processed_data_256/frames/move_object/200452_input.npy,processed_data_256/frames/move_object/200452_target.npy,Pushing [something] so that it slightly moves,pushing ruler so that it slightly moves,['ruler'],256x256
move_object,71576,extracted_videos/20bn-something-something-v2/71576.webm,processed_data_256/frames/move_object/71576_input.npy,processed_data_256/frames/move_object/71576_target.npy,Moving [something] across a surface until it falls down,moving mouse across a surface until it falls down,['mouse'],256x256
move_object,126461,extracted_videos/20bn-something-something-v2/126461.webm,processed_data_256/frames/move_object/126461_input.npy,processed_data_256/frames/move_object/126461_target.npy,Pushing [something] from right to left,pushing bottle from right to left,['bottle'],256x256
move_object,52907,extracted_videos/20bn-something-something-v2/52907.webm,processed_data_256/frames/move_object/52907_input.npy,processed_data_256/frames/move_object/52907_target.npy,Pulling [something] out of [something],pulling binder clip out of rack,"['binder clip', 'rack']",256x256
move_object,62753,extracted_videos/20bn-something-something-v2/62753.webm,processed_data_256/frames/move_object/62753_input.npy,processed_data_256/frames/move_object/62753_target.npy,Moving [something] and [something] closer to each other,moving pen and pen closer to each other,"['pen', 'pen']",256x256
move_object,30883,extracted_videos/20bn-something-something-v2/30883.webm,processed_data_256/frames/move_object/30883_input.npy,processed_data_256/frames/move_object/30883_target.npy,Moving [something] up,moving color pencils up,['color pencils'],256x256
move_object,36366,extracted_videos/20bn-something-something-v2/36366.webm,processed_data_256/frames/move_object/36366_input.npy,processed_data_256/frames/move_object/36366_target.npy,Moving [something] up,moving plastic bottle up,['plastic bottle'],256x256
move_object,134194,extracted_videos/20bn-something-something-v2/134194.webm,processed_data_256/frames/move_object/134194_input.npy,processed_data_256/frames/move_object/134194_target.npy,Pulling [something] from left to right,pulling eye pencil from left to right,['eye pencil'],256x256
move_object,123241,extracted_videos/20bn-something-something-v2/123241.webm,processed_data_256/frames/move_object/123241_input.npy,processed_data_256/frames/move_object/123241_target.npy,Pulling [something] from right to left,pulling stapler from right to left,['stapler'],256x256
move_object,27735,extracted_videos/20bn-something-something-v2/27735.webm,processed_data_256/frames/move_object/27735_input.npy,processed_data_256/frames/move_object/27735_target.npy,"Removing [something], revealing [something] behind","removing soap, revealing needle behind","['soap', 'needle']",256x256
move_object,54460,extracted_videos/20bn-something-something-v2/54460.webm,processed_data_256/frames/move_object/54460_input.npy,processed_data_256/frames/move_object/54460_target.npy,Pushing [something] so that it slightly moves,pushing glove so that it slightly moves,['glove'],256x256
move_object,136080,extracted_videos/20bn-something-something-v2/136080.webm,processed_data_256/frames/move_object/136080_input.npy,processed_data_256/frames/move_object/136080_target.npy,Moving away from [something] with your camera,moving away from toothbrush with your camera,['toothbrush'],256x256
move_object,123856,extracted_videos/20bn-something-something-v2/123856.webm,processed_data_256/frames/move_object/123856_input.npy,processed_data_256/frames/move_object/123856_target.npy,Moving [something] and [something] away from each other,moving orange and pomegranate away from each other,"['orange', 'pomegranate']",256x256
move_object,104211,extracted_videos/20bn-something-something-v2/104211.webm,processed_data_256/frames/move_object/104211_input.npy,processed_data_256/frames/move_object/104211_target.npy,Pulling two ends of [something] so that it separates into two pieces,pulling two ends of foil so that it separates into two pieces,['foil'],256x256
move_object,169183,extracted_videos/20bn-something-something-v2/169183.webm,processed_data_256/frames/move_object/169183_input.npy,processed_data_256/frames/move_object/169183_target.npy,Moving [something] down,moving car key down,['car key'],256x256
move_object,17375,extracted_videos/20bn-something-something-v2/17375.webm,processed_data_256/frames/move_object/17375_input.npy,processed_data_256/frames/move_object/17375_target.npy,Pushing [something] from left to right,pushing lock from left to right,['lock'],256x256
move_object,159997,extracted_videos/20bn-something-something-v2/159997.webm,processed_data_256/frames/move_object/159997_input.npy,processed_data_256/frames/move_object/159997_target.npy,Moving [something] down,moving nivea cream down,['nivea cream'],256x256
move_object,23520,extracted_videos/20bn-something-something-v2/23520.webm,processed_data_256/frames/move_object/23520_input.npy,processed_data_256/frames/move_object/23520_target.npy,Moving [something] up,moving gun toy up,['gun toy'],256x256
move_object,36371,extracted_videos/20bn-something-something-v2/36371.webm,processed_data_256/frames/move_object/36371_input.npy,processed_data_256/frames/move_object/36371_target.npy,Pulling [something] from left to right,pulling garnier cream from left to right,['garnier cream'],256x256
move_object,33022,extracted_videos/20bn-something-something-v2/33022.webm,processed_data_256/frames/move_object/33022_input.npy,processed_data_256/frames/move_object/33022_target.npy,Moving [something] away from the camera,moving wood away from the camera,['wood'],256x256
