nohup: ignoring input
/home/zhangzhikui/enter/envs/dl/lib/python3.10/site-packages/torch/cuda/__init__.py:827: UserWarning: Can't initialize NVML
  warnings.warn("Can't initialize NVML")
`torch_dtype` is deprecated! Use `dtype` instead!
⚠️  无法导入cldm: No module named 'cldm'
============================================================
🎯 ControlNet 1.1 多任务分别训练（动态条件缩放）
📊 任务: 前20帧 → 预测第25帧
============================================================

==================================================
🚀 开始训练任务: 移动物体 (move_object)
==================================================
任务配置:
  learning_rate: 0.0001 🎯
  min_learning_rate: 1e-06
  weight_decay: 0.01 🎯
  num_epochs: 50 🎯
  batch_size: 2
  save_interval: 10
  gradient_accumulation_steps: 4
  lr_scheduler: cosine
  lr_step_size: 20
  lr_gamma: 0.5
  warmup_steps: 500
  grad_clip: 1.0
  conditioning_strategy: adaptive 🎯
  initial_conditioning_scale: 0.2 🎯
  final_conditioning_scale: 1.0 🎯
  adaptive_threshold: 0.15
  scale_step: 0.05
  gtad_clip: 0.5 🎯
  output_dir: training_results_move_object
  task_name: move_object

📊 加载 移动物体 数据...
   筛选任务 'move_object': 2014/6000 个样本
✅ 加载数据集 (move_object): 2014 个样本
   帧设置: 输入前20帧 → 预测第25帧（跳过4帧）
   move_object: 2014 个样本
   筛选任务 'move_object': 236/750 个样本
✅ 加载数据集 (move_object): 236 个样本
   帧设置: 输入前20帧 → 预测第25帧（跳过4帧）
   move_object: 236 个样本
   筛选任务 'move_object': 250/750 个样本
✅ 加载数据集 (move_object): 250 个样本
   帧设置: 输入前20帧 → 预测第25帧（跳过4帧）
   move_object: 250 个样本
✅ 创建任务 'move_object' 数据加载器完成
   训练集: 2014 个样本, 1007 个批次
   验证集: 236 个样本, 118 个批次
   测试集: 250 个样本, 125 个批次
   批次大小: 2
✅ 数据加载成功
   训练集: 2014 样本
   验证集: 236 样本
   测试集: 250 样本 - 保留用于最终评估
🚀 使用设备: cuda
🎯 任务: move_object - 前20帧 → 预测第25帧
🎯 动态条件缩放策略: adaptive
   初始缩放: 0.2 → 最终缩放: 1.0
📦 初始化模型（内存优化版）...
✅ 使用diffusers ControlNet
初始化增强时序特征提取器...
✅ 模型初始化完成
   ControlNet参数: 361,279,120 可训练 / 361,279,120 总计
✅ 优化器设置完成
🚀 开始训练循环...
📊 仅使用训练集和验证集，测试集保留用于最终评估

=== Epoch 1/50 ===
/data/zhangzhikui/githubbase/DL/FinalProject/train.py:420: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  Epoch 23, Batch 380, Loss: 0.0615, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 390, Loss: 0.2643, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 400, Loss: 0.2868, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 410, Loss: 0.0923, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 420, Loss: 0.0686, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 430, Loss: 0.1584, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 440, Loss: 0.0809, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 450, Loss: 0.1674, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 460, Loss: 0.1120, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 470, Loss: 0.4345, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 480, Loss: 0.5781, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 490, Loss: 0.4158, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 500, Loss: 0.0385, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 510, Loss: 0.0110, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 520, Loss: 0.0748, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 530, Loss: 0.3339, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 540, Loss: 0.6461, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 550, Loss: 0.4714, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 560, Loss: 0.3318, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 570, Loss: 0.3194, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 580, Loss: 0.0121, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 590, Loss: 0.1301, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 600, Loss: 0.2064, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 610, Loss: 0.1707, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 620, Loss: 0.0643, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 630, Loss: 0.0305, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 640, Loss: 0.2673, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 650, Loss: 0.1553, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 660, Loss: 0.0689, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 670, Loss: 0.0606, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 680, Loss: 0.0668, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 690, Loss: 0.0841, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 700, Loss: 0.0651, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 710, Loss: 0.3656, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 720, Loss: 0.0777, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 730, Loss: 0.4070, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 740, Loss: 0.0280, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 750, Loss: 0.0873, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 760, Loss: 0.2554, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 770, Loss: 0.0493, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 780, Loss: 0.0689, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 790, Loss: 0.3986, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 800, Loss: 0.2192, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 810, Loss: 0.1348, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 820, Loss: 0.0680, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 830, Loss: 0.2838, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 840, Loss: 0.0533, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 850, Loss: 0.0776, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 860, Loss: 0.2258, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 870, Loss: 0.1350, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 880, Loss: 0.3027, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 890, Loss: 0.0189, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 900, Loss: 0.0543, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 910, Loss: 0.0271, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 920, Loss: 0.0247, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 930, Loss: 0.1516, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 940, Loss: 0.1941, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 950, Loss: 0.0509, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 960, Loss: 0.0470, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 970, Loss: 0.1261, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 980, Loss: 0.1733, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 990, Loss: 0.2081, LR: 5.98e-05, Scale: 0.200
  Epoch 23, Batch 1000, Loss: 0.0191, LR: 5.98e-05, Scale: 0.200
✅ Epoch 23 完成
   训练损失: 0.1900
   验证损失: 0.1907
   条件缩放: 0.200

=== Epoch 24/50 ===
  Epoch 24, Batch 0, Loss: 0.0536, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 10, Loss: 0.1664, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 20, Loss: 0.3031, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 30, Loss: 0.2222, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 40, Loss: 0.0075, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 50, Loss: 0.2963, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 60, Loss: 0.0099, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 70, Loss: 0.0154, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 80, Loss: 0.0146, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 90, Loss: 0.2428, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 100, Loss: 0.0453, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 110, Loss: 0.0670, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 120, Loss: 0.4406, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 130, Loss: 0.0372, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 140, Loss: 0.0178, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 150, Loss: 0.1368, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 160, Loss: 0.3087, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 170, Loss: 0.2148, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 180, Loss: 0.3540, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 190, Loss: 0.2643, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 200, Loss: 0.1079, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 210, Loss: 0.1844, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 220, Loss: 0.2592, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 230, Loss: 0.2765, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 240, Loss: 0.0211, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 250, Loss: 0.0082, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 260, Loss: 0.0716, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 270, Loss: 0.1136, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 280, Loss: 0.1813, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 290, Loss: 0.0122, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 300, Loss: 0.2021, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 310, Loss: 0.0084, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 320, Loss: 0.0187, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 330, Loss: 0.3689, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 340, Loss: 0.2183, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 350, Loss: 0.2527, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 360, Loss: 0.1883, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 370, Loss: 0.3727, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 380, Loss: 0.2674, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 390, Loss: 0.1329, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 400, Loss: 0.0108, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 410, Loss: 0.0348, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 420, Loss: 0.0113, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 430, Loss: 0.0726, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 440, Loss: 0.1232, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 450, Loss: 0.2384, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 460, Loss: 0.3116, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 470, Loss: 0.1750, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 480, Loss: 0.0491, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 490, Loss: 0.0127, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 500, Loss: 0.0942, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 510, Loss: 0.4687, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 520, Loss: 0.1556, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 530, Loss: 0.0770, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 540, Loss: 0.0852, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 550, Loss: 0.2306, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 560, Loss: 0.3468, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 570, Loss: 0.1565, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 580, Loss: 0.3047, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 590, Loss: 0.1755, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 600, Loss: 0.3289, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 610, Loss: 0.0151, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 620, Loss: 0.0401, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 630, Loss: 0.1148, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 640, Loss: 0.4332, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 650, Loss: 0.0508, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 660, Loss: 0.1035, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 670, Loss: 0.2767, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 680, Loss: 0.1061, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 690, Loss: 0.3970, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 700, Loss: 0.0525, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 710, Loss: 0.0682, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 720, Loss: 0.0385, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 730, Loss: 0.2451, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 740, Loss: 0.3182, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 750, Loss: 0.4090, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 760, Loss: 0.0658, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 770, Loss: 0.2148, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 780, Loss: 0.2353, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 790, Loss: 0.4016, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 800, Loss: 0.3586, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 810, Loss: 0.4077, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 820, Loss: 0.3286, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 830, Loss: 0.1110, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 840, Loss: 0.0459, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 850, Loss: 0.0321, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 860, Loss: 0.3037, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 870, Loss: 0.1162, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 880, Loss: 0.2257, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 890, Loss: 0.2075, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 900, Loss: 0.0778, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 910, Loss: 0.2534, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 920, Loss: 0.5132, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 930, Loss: 0.0474, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 940, Loss: 0.1388, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 950, Loss: 0.2812, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 960, Loss: 0.0248, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 970, Loss: 0.3520, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 980, Loss: 0.3482, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 990, Loss: 0.3520, LR: 5.67e-05, Scale: 0.200
  Epoch 24, Batch 1000, Loss: 0.2563, LR: 5.67e-05, Scale: 0.200
✅ Epoch 24 完成
   训练损失: 0.1893
   验证损失: 0.2028
   条件缩放: 0.200

=== Epoch 25/50 ===
  Epoch 25, Batch 0, Loss: 0.3681, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 10, Loss: 0.1828, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 20, Loss: 0.1239, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 30, Loss: 0.3406, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 40, Loss: 0.2240, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 50, Loss: 0.1264, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 60, Loss: 0.0181, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 70, Loss: 0.2673, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 80, Loss: 0.5122, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 90, Loss: 0.4612, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 100, Loss: 0.3516, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 110, Loss: 0.1410, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 120, Loss: 0.1448, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 130, Loss: 0.0472, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 140, Loss: 0.1320, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 150, Loss: 0.2104, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 160, Loss: 0.3153, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 170, Loss: 0.0112, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 180, Loss: 0.2203, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 190, Loss: 0.0777, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 200, Loss: 0.3878, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 210, Loss: 0.2910, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 220, Loss: 0.1148, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 230, Loss: 0.0268, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 240, Loss: 0.0071, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 250, Loss: 0.0776, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 260, Loss: 0.1542, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 270, Loss: 0.0799, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 280, Loss: 0.3363, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 290, Loss: 0.1847, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 300, Loss: 0.1004, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 310, Loss: 0.4849, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 320, Loss: 0.0156, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 330, Loss: 0.0200, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 340, Loss: 0.1651, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 350, Loss: 0.1374, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 360, Loss: 0.1202, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 370, Loss: 0.0408, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 380, Loss: 0.2967, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 390, Loss: 0.2078, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 400, Loss: 0.0189, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 410, Loss: 0.1283, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 420, Loss: 0.2911, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 430, Loss: 0.0219, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 440, Loss: 0.1373, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 450, Loss: 0.0459, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 460, Loss: 0.0202, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 470, Loss: 0.0898, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 480, Loss: 0.0631, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 490, Loss: 0.2056, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 500, Loss: 0.5553, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 510, Loss: 0.1269, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 520, Loss: 0.1592, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 530, Loss: 0.1534, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 540, Loss: 0.0804, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 550, Loss: 0.3293, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 560, Loss: 0.2267, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 570, Loss: 0.1095, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 580, Loss: 0.0401, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 590, Loss: 0.0074, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 600, Loss: 0.2738, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 610, Loss: 0.1362, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 620, Loss: 0.1087, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 630, Loss: 0.3530, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 640, Loss: 0.2120, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 650, Loss: 0.0682, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 660, Loss: 0.1393, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 670, Loss: 0.2518, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 680, Loss: 0.2040, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 690, Loss: 0.0126, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 700, Loss: 0.1650, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 710, Loss: 0.2253, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 720, Loss: 0.3437, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 730, Loss: 0.4259, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 740, Loss: 0.2674, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 750, Loss: 0.1399, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 760, Loss: 0.1712, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 770, Loss: 0.1752, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 780, Loss: 0.0911, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 790, Loss: 0.2719, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 800, Loss: 0.3545, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 810, Loss: 0.0375, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 820, Loss: 0.0764, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 830, Loss: 0.0759, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 840, Loss: 0.2375, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 850, Loss: 0.2790, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 860, Loss: 0.1384, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 870, Loss: 0.4373, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 880, Loss: 0.0300, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 890, Loss: 0.3098, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 900, Loss: 0.1065, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 910, Loss: 0.2460, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 920, Loss: 0.2243, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 930, Loss: 0.2885, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 940, Loss: 0.0388, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 950, Loss: 0.0947, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 960, Loss: 0.4873, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 970, Loss: 0.1116, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 980, Loss: 0.1888, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 990, Loss: 0.2953, LR: 5.36e-05, Scale: 0.200
  Epoch 25, Batch 1000, Loss: 0.1880, LR: 5.36e-05, Scale: 0.200
✅ Epoch 25 完成
   训练损失: 0.1898
   验证损失: 0.1860
   条件缩放: 0.200

=== Epoch 26/50 ===
  Epoch 26, Batch 0, Loss: 0.1605, LR: 5.05e-05, Scale: 0.200
  Epoch 26, Batch 10, Loss: 0.1144, LR: 5.05e-05, Scale: 0.200
  Epoch 26, Batch 20, Loss: 0.3527, LR: 5.05e-05, Scale: 0.200
  Epoch 26, Batch 30, Loss: 0.4687, LR: 5.05e-05, Scale: 0.200
  Epoch 26, Batch 40, Loss: 0.2496, LR: 5.05e-05, Scale: 0.200
  Epoch 26, Batch 50, Loss: 0.3526, LR: 5.05e-05, Scale: 0.200
  Epoch 26, Batch 60, Loss: 0.1217, LR: 5.05e-05, Scale: 0.200
  Epoch 26, Batch 70, Loss: 0.3486, LR: 5.05e-05, Scale: 0.200
  Epoch 26, Batch 80, Loss: 0.0149, LR: 5.05e-05, Scale: 0.200
  Epoch 26, Batch 90, Loss: 0.0753, LR: 5.05e-05, Scale: 0.200
  Epoch 26, Batch 100, Loss: 0.0082, LR: 5.05e-05, Scale: 0.200
  Epoch 26, Batch 110, Loss: 0.0959, LR: 5.05e-05, Scale: 0.200
  Epoch 26, Batch 120, Loss: 0.6040, LR: 5.05e-05, Scale: 0.200
  Epoch 26, Batch 130, Loss: 0.0941, LR: 5.05e-05, Scale: 0.200
  Epoch 26, Batch 140, Loss: 0.4687, LR: 5.05e-05, Scale: 0.200
  Epoch 26, Batch 150, Loss: 0.1409, LR: 5.05e-05, Scale: 0.200
  Epoch 26, Batch 160, Loss: 0.2430, LR: 5.05e-05, Scale: 0.200
  Epoch 26, Batch 170, Loss: 0.0452, LR: 5.05e-05, Scale: 0.200
  Epoch 26, Batch 180, Loss: 0.0571, LR: 5.05e-05, Scale: 0.200
